-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
-0.029933,-0.0332263,-0.104934
